"VCF0702","VCF0101","VCF0110","VCF0114","VCF0301","VCF0310","VCF0009z","vote","age","education","income","party_id","interest","weight"
2,63,2,1,7,3,0.312637548245952,1,63,"HighSchool",1,"StrongRep",3,0.312637548245952
2,24,3,4,7,3,1.43707971148976,1,24,"SomeCollege",4,"StrongRep",3,1.43707971148976
2,42,3,3,7,3,0.716873992630379,1,42,"SomeCollege",3,"StrongRep",3,0.716873992630379
2,67,4,5,1,3,1.45635916714819,1,67,"CollegePlus",5,"StrongDem",3,1.45635916714819
2,65,4,4,1,3,0.935868871264419,1,65,"CollegePlus",4,"StrongDem",3,0.935868871264419
2,25,4,3,3,3,1.14339261152351,1,25,"CollegePlus",3,"IndLeanDem",3,1.14339261152351
2,24,4,5,1,3,2.61781841365091,1,24,"CollegePlus",5,"StrongDem",3,2.61781841365091
2,40,4,4,7,2,0.802509044308538,1,40,"CollegePlus",4,"StrongRep",2,0.802509044308538
2,60,4,3,6,2,1.49384189579453,1,60,"CollegePlus",3,"WeakRep",2,1.49384189579453
1,48,4,4,7,2,0.445861366309213,0,48,"CollegePlus",4,"StrongRep",2,0.445861366309213
2,32,2,2,1,3,1.79829044590439,1,32,"HighSchool",2,"StrongDem",3,1.79829044590439
2,49,4,1,6,1,0.155359781505084,1,49,"CollegePlus",1,"WeakRep",1,0.155359781505084
2,71,3,2,1,3,0.22820361496393,1,71,"SomeCollege",2,"StrongDem",3,0.22820361496393
2,80,3,2,1,3,1.24923726902486,1,80,"SomeCollege",2,"StrongDem",3,1.24923726902486
2,0,4,5,7,1,1.20517100346823,1,0,"CollegePlus",5,"StrongRep",1,1.20517100346823
2,70,3,1,3,2,0.146242010441371,1,70,"SomeCollege",1,"IndLeanDem",2,0.146242010441371
2,33,4,3,5,1,0.549856672461384,1,33,"CollegePlus",3,"IndLeanRep",1,0.549856672461384
1,34,2,2,4,2,2.86360476976391,0,34,"HighSchool",2,"Independent",2,2.86360476976391
2,80,2,2,1,3,3.60396193536845,1,80,"HighSchool",2,"StrongDem",3,3.60396193536845
2,53,3,4,7,2,0.914948257630965,1,53,"SomeCollege",4,"StrongRep",2,0.914948257630965
2,59,3,2,4,3,1.04496611233883,1,59,"SomeCollege",2,"Independent",3,1.04496611233883
2,38,2,4,4,2,5.06437147851073,1,38,"HighSchool",4,"Independent",2,5.06437147851073
2,27,4,3,2,2,0.657303981448953,1,27,"CollegePlus",3,"WeakDem",2,0.657303981448953
2,51,4,0,7,3,0.858321381348869,1,51,"CollegePlus",0,"StrongRep",3,0.858321381348869
2,31,4,4,3,3,0.590299330584914,1,31,"CollegePlus",4,"IndLeanDem",3,0.590299330584914
2,31,4,2,6,2,1.20541189198847,1,31,"CollegePlus",2,"WeakRep",2,1.20541189198847
2,75,4,4,7,3,1.07153464282809,1,75,"CollegePlus",4,"StrongRep",3,1.07153464282809
2,72,3,3,3,3,0.304591379599413,1,72,"SomeCollege",3,"IndLeanDem",3,0.304591379599413
2,34,4,4,1,3,1.3126436985067,1,34,"CollegePlus",4,"StrongDem",3,1.3126436985067
2,64,3,4,7,3,0.933918696030999,1,64,"SomeCollege",4,"StrongRep",3,0.933918696030999
1,21,3,2,4,2,1.75624925807046,0,21,"SomeCollege",2,"Independent",2,1.75624925807046
2,0,3,1,6,1,0.3320646571624,1,0,"SomeCollege",1,"WeakRep",1,0.3320646571624
2,80,2,2,7,3,0.789061545663954,1,80,"HighSchool",2,"StrongRep",3,0.789061545663954
2,65,4,5,3,3,1.62402141667224,1,65,"CollegePlus",5,"IndLeanDem",3,1.62402141667224
2,64,4,3,3,3,0.474690089161368,1,64,"CollegePlus",3,"IndLeanDem",3,0.474690089161368
2,0,3,3,6,3,0.420691357472774,1,0,"SomeCollege",3,"WeakRep",3,0.420691357472774
2,70,3,3,6,3,0.340628167623501,1,70,"SomeCollege",3,"WeakRep",3,0.340628167623501
2,58,4,4,7,3,1.20517100346823,1,58,"CollegePlus",4,"StrongRep",3,1.20517100346823
2,67,3,3,1,3,0.451018833497831,1,67,"SomeCollege",3,"StrongDem",3,0.451018833497831
2,65,4,3,1,2,0.48294310535961,1,65,"CollegePlus",3,"StrongDem",2,0.48294310535961
2,32,4,4,5,2,0.923201208048072,1,32,"CollegePlus",4,"IndLeanRep",2,0.923201208048072
2,45,3,4,7,3,1.70091390181128,1,45,"SomeCollege",4,"StrongRep",3,1.70091390181128
2,52,3,5,4,2,2.33665477126053,1,52,"SomeCollege",5,"Independent",2,2.33665477126053
1,34,2,1,6,3,0.699615606765986,0,34,"HighSchool",1,"WeakRep",3,0.699615606765986
2,59,4,1,6,2,0.195433163191892,1,59,"CollegePlus",1,"WeakRep",2,0.195433163191892
2,57,3,1,7,3,0.207372317749844,1,57,"SomeCollege",1,"StrongRep",3,0.207372317749844
2,80,1,2,1,2,2.12111720259166,1,80,"LessHS",2,"StrongDem",2,2.12111720259166
2,68,4,2,4,3,0.601359146274579,1,68,"CollegePlus",2,"Independent",3,0.601359146274579
2,76,2,4,7,3,4.32578744528601,1,76,"HighSchool",4,"StrongRep",3,4.32578744528601
2,80,3,0,7,3,0.279550583832064,1,80,"SomeCollege",0,"StrongRep",3,0.279550583832064
2,62,4,4,3,3,0.677301996725133,1,62,"CollegePlus",4,"IndLeanDem",3,0.677301996725133
2,75,4,3,3,3,0.413242007988241,1,75,"CollegePlus",3,"IndLeanDem",3,0.413242007988241
2,26,2,3,6,1,3.11967964952146,1,26,"HighSchool",3,"WeakRep",1,3.11967964952146
2,62,3,3,7,3,0.79380624047516,1,62,"SomeCollege",3,"StrongRep",3,0.79380624047516
2,36,3,4,3,3,0.827315854488441,1,36,"SomeCollege",4,"IndLeanDem",3,0.827315854488441
2,40,2,3,7,3,1.54409444777995,1,40,"HighSchool",3,"StrongRep",3,1.54409444777995
2,42,2,4,4,1,3.23320101772527,1,42,"HighSchool",4,"Independent",1,3.23320101772527
2,52,4,4,7,3,0.902897766010902,1,52,"CollegePlus",4,"StrongRep",3,0.902897766010902
2,63,3,3,1,1,0.357357654691401,1,63,"SomeCollege",3,"StrongDem",1,0.357357654691401
2,40,4,4,6,3,0.704053325457539,1,40,"CollegePlus",4,"WeakRep",3,0.704053325457539
2,69,3,1,5,3,0.162198699967771,1,69,"SomeCollege",1,"IndLeanRep",3,0.162198699967771
2,68,3,1,5,2,0.212544972726187,1,68,"SomeCollege",1,"IndLeanRep",2,0.212544972726187
2,72,4,5,7,3,0.811440889752465,1,72,"CollegePlus",5,"StrongRep",3,0.811440889752465
2,69,3,3,6,3,0.738006713191644,1,69,"SomeCollege",3,"WeakRep",3,0.738006713191644
2,62,4,3,1,3,0.695752488743052,1,62,"CollegePlus",3,"StrongDem",3,0.695752488743052
2,56,4,3,3,3,0.287530433758691,1,56,"CollegePlus",3,"IndLeanDem",3,0.287530433758691
2,70,4,3,5,2,0.463986818703188,1,70,"CollegePlus",3,"IndLeanRep",2,0.463986818703188
2,46,4,4,2,2,1.77359981633374,1,46,"CollegePlus",4,"WeakDem",2,1.77359981633374
2,63,4,5,1,3,0.74743383645677,1,63,"CollegePlus",5,"StrongDem",3,0.74743383645677
2,33,4,4,7,1,0.655605951046105,1,33,"CollegePlus",4,"StrongRep",1,0.655605951046105
2,30,3,3,4,2,0.980010745165637,1,30,"SomeCollege",3,"Independent",2,0.980010745165637
2,36,4,3,1,3,0.322019958024433,1,36,"CollegePlus",3,"StrongDem",3,0.322019958024433
2,48,4,0,3,3,0.295343085279619,1,48,"CollegePlus",0,"IndLeanDem",3,0.295343085279619
2,31,3,4,7,3,1.25290419463772,1,31,"SomeCollege",4,"StrongRep",3,1.25290419463772
2,65,3,1,7,2,0.128530942244773,1,65,"SomeCollege",1,"StrongRep",2,0.128530942244773
2,58,2,2,7,3,1.07349048441289,1,58,"HighSchool",2,"StrongRep",3,1.07349048441289
2,31,3,3,5,3,0.42640580705698,1,31,"SomeCollege",3,"IndLeanRep",3,0.42640580705698
2,77,4,3,1,3,0.208983775281041,1,77,"CollegePlus",3,"StrongDem",3,0.208983775281041
2,73,3,2,7,3,0.442918680629073,1,73,"SomeCollege",2,"StrongRep",3,0.442918680629073
2,20,4,3,2,2,2.50495607669997,1,20,"CollegePlus",3,"WeakDem",2,2.50495607669997
1,30,4,1,4,1,0.148717585850597,0,30,"CollegePlus",1,"Independent",1,0.148717585850597
2,63,3,4,4,3,0.857046945427736,1,63,"SomeCollege",4,"Independent",3,0.857046945427736
2,59,4,5,5,2,0.739606116099881,1,59,"CollegePlus",5,"IndLeanRep",2,0.739606116099881
2,66,3,3,1,3,0.304591379599413,1,66,"SomeCollege",3,"StrongDem",3,0.304591379599413
2,37,4,5,2,3,0.794870800388746,1,37,"CollegePlus",5,"WeakDem",3,0.794870800388746
2,50,2,1,7,2,0.711840201795735,1,50,"HighSchool",1,"StrongRep",2,0.711840201795735
1,27,2,1,2,2,0.431348036358989,0,27,"HighSchool",1,"WeakDem",2,0.431348036358989
2,23,4,4,2,3,4.65452055196531,1,23,"CollegePlus",4,"WeakDem",3,4.65452055196531
2,30,4,2,2,1,0.252520678852493,1,30,"CollegePlus",2,"WeakDem",1,0.252520678852493
2,32,4,2,3,3,0.402618541605626,1,32,"CollegePlus",2,"IndLeanDem",3,0.402618541605626
2,65,3,4,1,3,0.511802328239588,1,65,"SomeCollege",4,"StrongDem",3,0.511802328239588
2,45,3,1,4,3,0.241006780206036,1,45,"SomeCollege",1,"Independent",3,0.241006780206036
2,60,2,3,6,3,1.13983542433408,1,60,"HighSchool",3,"WeakRep",3,1.13983542433408
2,68,3,1,3,2,0.177392699948819,1,68,"SomeCollege",1,"IndLeanDem",2,0.177392699948819
2,40,3,3,5,2,0.836996880946563,1,40,"SomeCollege",3,"IndLeanRep",2,0.836996880946563
2,20,3,1,1,3,0.990865292681296,1,20,"SomeCollege",1,"StrongDem",3,0.990865292681296
2,51,4,3,6,2,0.506890885899405,1,51,"CollegePlus",3,"WeakRep",2,0.506890885899405
2,42,2,1,1,2,1.05295771887071,1,42,"HighSchool",1,"StrongDem",2,1.05295771887071
2,56,1,1,3,2,0.870366916302124,1,56,"LessHS",1,"IndLeanDem",2,0.870366916302124
2,35,2,3,7,3,2.5726167823488,1,35,"HighSchool",3,"StrongRep",3,2.5726167823488
1,32,3,1,4,2,0.376550339863567,0,32,"SomeCollege",1,"Independent",2,0.376550339863567
2,41,4,5,1,3,0.993548397006128,1,41,"CollegePlus",5,"StrongDem",3,0.993548397006128
2,67,3,2,7,3,0.552625824042603,1,67,"SomeCollege",2,"StrongRep",3,0.552625824042603
2,19,3,4,7,2,3.51763275421354,1,19,"SomeCollege",4,"StrongRep",2,3.51763275421354
2,23,4,1,3,3,0.397148796876406,1,23,"CollegePlus",1,"IndLeanDem",3,0.397148796876406
2,50,4,3,4,3,0.309299590293105,1,50,"CollegePlus",3,"Independent",3,0.309299590293105
2,34,4,4,1,3,2.26852751130321,1,34,"CollegePlus",4,"StrongDem",3,2.26852751130321
2,35,3,1,4,2,0.119480020108397,1,35,"SomeCollege",1,"Independent",2,0.119480020108397
2,42,4,4,7,3,2.30518007724754,1,42,"CollegePlus",4,"StrongRep",3,2.30518007724754
2,0,4,3,7,3,0.189807312889249,1,0,"CollegePlus",3,"StrongRep",3,0.189807312889249
2,28,4,3,7,3,0.303816494054183,1,28,"CollegePlus",3,"StrongRep",3,0.303816494054183
2,33,4,5,4,3,0.676607558973573,1,33,"CollegePlus",5,"Independent",3,0.676607558973573
2,41,3,2,3,3,1.00287507107791,1,41,"SomeCollege",2,"IndLeanDem",3,1.00287507107791
2,61,4,1,3,2,0.0748161144596455,1,61,"CollegePlus",1,"IndLeanDem",2,0.0748161144596455
2,32,4,1,3,2,0.176179113901399,1,32,"CollegePlus",1,"IndLeanDem",2,0.176179113901399
1,34,2,1,6,2,0.880985785329174,0,34,"HighSchool",1,"WeakRep",2,0.880985785329174
2,38,4,2,3,2,0.75728363611394,1,38,"CollegePlus",2,"IndLeanDem",2,0.75728363611394
2,36,3,3,1,3,0.848133828627806,1,36,"SomeCollege",3,"StrongDem",3,0.848133828627806
2,66,3,1,4,1,0.14069943947255,1,66,"SomeCollege",1,"Independent",1,0.14069943947255
2,71,3,3,7,3,0.297803703951438,1,71,"SomeCollege",3,"StrongRep",3,0.297803703951438
2,32,4,3,1,3,0.471420941664077,1,32,"CollegePlus",3,"StrongDem",3,0.471420941664077
2,65,2,2,5,3,1.93130185029996,1,65,"HighSchool",2,"IndLeanRep",3,1.93130185029996
2,54,3,4,7,2,2.06425010172673,1,54,"SomeCollege",4,"StrongRep",2,2.06425010172673
1,51,4,0,5,3,0.232991190759674,0,51,"CollegePlus",0,"IndLeanRep",3,0.232991190759674
2,38,3,2,1,3,0.405239419126354,1,38,"SomeCollege",2,"StrongDem",3,0.405239419126354
2,0,3,2,1,3,1.45699729301511,1,0,"SomeCollege",2,"StrongDem",3,1.45699729301511
1,44,2,3,5,2,2.44187783834266,0,44,"HighSchool",3,"IndLeanRep",2,2.44187783834266
2,60,2,3,1,3,4.43976163256847,1,60,"HighSchool",3,"StrongDem",3,4.43976163256847
2,46,4,4,5,3,0.448234329327174,1,46,"CollegePlus",4,"IndLeanRep",3,0.448234329327174
2,72,4,5,3,3,0.607032926434088,1,72,"CollegePlus",5,"IndLeanDem",3,0.607032926434088
2,22,3,3,1,2,1.53385607553914,1,22,"SomeCollege",3,"StrongDem",2,1.53385607553914
2,69,3,2,7,3,0.643121272853196,1,69,"SomeCollege",2,"StrongRep",3,0.643121272853196
2,74,4,4,1,3,0.714463608914687,1,74,"CollegePlus",4,"StrongDem",3,0.714463608914687
2,73,3,1,1,3,0.0772353089923146,1,73,"SomeCollege",1,"StrongDem",3,0.0772353089923146
2,77,3,2,1,3,0.350215448439541,1,77,"SomeCollege",2,"StrongDem",3,0.350215448439541
2,73,3,2,1,3,0.260137228115224,1,73,"SomeCollege",2,"StrongDem",3,0.260137228115224
2,51,4,5,2,3,0.940451582310666,1,51,"CollegePlus",5,"WeakDem",3,0.940451582310666
2,59,3,3,7,3,0.413650895412736,1,59,"SomeCollege",3,"StrongRep",3,0.413650895412736
1,70,4,2,7,3,0.347141760575177,0,70,"CollegePlus",2,"StrongRep",3,0.347141760575177
2,53,4,4,7,1,1.21235985823317,1,53,"CollegePlus",4,"StrongRep",1,1.21235985823317
2,75,4,1,2,3,0.103725423441745,1,75,"CollegePlus",1,"WeakDem",3,0.103725423441745
2,50,2,3,7,2,0.997632940257973,1,50,"HighSchool",3,"StrongRep",2,0.997632940257973
2,80,4,1,4,3,0.0774372503887449,1,80,"CollegePlus",1,"Independent",3,0.0774372503887449
2,80,3,2,1,3,0.275848849386105,1,80,"SomeCollege",2,"StrongDem",3,0.275848849386105
2,80,4,3,6,3,0.482863985187794,1,80,"CollegePlus",3,"WeakRep",3,0.482863985187794
2,34,4,3,3,3,0.589415239503993,1,34,"CollegePlus",3,"IndLeanDem",3,0.589415239503993
2,67,3,0,1,3,1.04319856176751,1,67,"SomeCollege",0,"StrongDem",3,1.04319856176751
2,57,3,4,1,3,2.12078436662083,1,57,"SomeCollege",4,"StrongDem",3,2.12078436662083
2,51,3,3,1,3,0.833261789617533,1,51,"SomeCollege",3,"StrongDem",3,0.833261789617533
2,56,4,4,6,2,0.514342516088234,1,56,"CollegePlus",4,"WeakRep",2,0.514342516088234
2,42,4,4,7,2,0.862398179193308,1,42,"CollegePlus",4,"StrongRep",2,0.862398179193308
2,0,4,3,2,1,0.135402727949839,1,0,"CollegePlus",3,"WeakDem",1,0.135402727949839
2,74,2,4,4,2,2.75970359849748,1,74,"HighSchool",4,"Independent",2,2.75970359849748
2,66,2,2,3,3,1.07210436685147,1,66,"HighSchool",2,"IndLeanDem",3,1.07210436685147
2,44,4,1,7,3,0.19561600257159,1,44,"CollegePlus",1,"StrongRep",3,0.19561600257159
2,25,3,2,5,2,0.631563955400203,1,25,"SomeCollege",2,"IndLeanRep",2,0.631563955400203
2,51,3,2,5,3,0.566546322743605,1,51,"SomeCollege",2,"IndLeanRep",3,0.566546322743605
2,52,2,2,6,3,0.708987900858387,1,52,"HighSchool",2,"WeakRep",3,0.708987900858387
2,73,4,1,5,3,0.16003202890208,1,73,"CollegePlus",1,"IndLeanRep",3,0.16003202890208
2,35,4,4,4,3,2.41704334159649,1,35,"CollegePlus",4,"Independent",3,2.41704334159649
2,45,4,5,3,2,0.882539306446739,1,45,"CollegePlus",5,"IndLeanDem",2,0.882539306446739
2,0,1,1,1,2,1.96279015276082,1,0,"LessHS",1,"StrongDem",2,1.96279015276082
2,27,4,4,2,3,1.82893102081275,1,27,"CollegePlus",4,"WeakDem",3,1.82893102081275
2,37,3,3,7,3,0.925781671059167,1,37,"SomeCollege",3,"StrongRep",3,0.925781671059167
2,52,1,3,7,3,1.47250327274506,1,52,"LessHS",3,"StrongRep",3,1.47250327274506
2,73,2,3,5,3,2.66101999342359,1,73,"HighSchool",3,"IndLeanRep",3,2.66101999342359
2,40,4,5,5,3,1.77202341878145,1,40,"CollegePlus",5,"IndLeanRep",3,1.77202341878145
2,71,4,3,2,3,0.645801510743013,1,71,"CollegePlus",3,"WeakDem",3,0.645801510743013
2,0,4,4,6,2,0.81300536971927,1,0,"CollegePlus",4,"WeakRep",2,0.81300536971927
2,30,2,3,2,2,2.00799308457087,1,30,"HighSchool",3,"WeakDem",2,2.00799308457087
2,26,1,2,2,3,5.00025350617985,1,26,"LessHS",2,"WeakDem",3,5.00025350617985
2,29,4,4,2,1,0.909911498949696,1,29,"CollegePlus",4,"WeakDem",1,0.909911498949696
2,51,2,1,2,2,0.912732191310011,1,51,"HighSchool",1,"WeakDem",2,0.912732191310011
2,57,3,3,5,2,0.922893115557236,1,57,"SomeCollege",3,"IndLeanRep",2,0.922893115557236
1,52,3,3,4,1,0.481062153623838,0,52,"SomeCollege",3,"Independent",1,0.481062153623838
1,75,4,4,7,2,1.29954021605753,0,75,"CollegePlus",4,"StrongRep",2,1.29954021605753
2,25,4,1,1,2,0.720165636079432,1,25,"CollegePlus",1,"StrongDem",2,0.720165636079432
2,0,2,1,5,3,0.934248589067999,1,0,"HighSchool",1,"IndLeanRep",3,0.934248589067999
2,48,4,4,6,1,1.42617926984246,1,48,"CollegePlus",4,"WeakRep",1,1.42617926984246
1,30,4,1,1,2,0.134972027045516,0,30,"CollegePlus",1,"StrongDem",2,0.134972027045516
2,39,3,2,1,3,0.484037732558063,1,39,"SomeCollege",2,"StrongDem",3,0.484037732558063
2,21,3,4,3,3,6.93292869912978,1,21,"SomeCollege",4,"IndLeanDem",3,6.93292869912978
1,32,2,2,4,1,2.12102234446436,0,32,"HighSchool",2,"Independent",1,2.12102234446436
2,30,3,3,1,2,0.72898851876078,1,30,"SomeCollege",3,"StrongDem",2,0.72898851876078
2,65,4,1,1,3,0.136094997180653,1,65,"CollegePlus",1,"StrongDem",3,0.136094997180653
1,63,4,2,3,3,0.752250701571337,0,63,"CollegePlus",2,"IndLeanDem",3,0.752250701571337
2,38,4,0,4,2,0.57442187492174,1,38,"CollegePlus",0,"Independent",2,0.57442187492174
2,56,4,4,4,2,0.904509700243655,1,56,"CollegePlus",4,"Independent",2,0.904509700243655
2,73,4,3,1,1,0.307553297146569,1,73,"CollegePlus",3,"StrongDem",1,0.307553297146569
2,34,2,2,5,2,2.04808710294429,1,34,"HighSchool",2,"IndLeanRep",2,2.04808710294429
2,38,4,4,6,3,0.721773305001589,1,38,"CollegePlus",4,"WeakRep",3,0.721773305001589
2,61,3,5,7,3,0.932349486828895,1,61,"SomeCollege",5,"StrongRep",3,0.932349486828895
2,75,2,1,6,3,0.30382190217096,1,75,"HighSchool",1,"WeakRep",3,0.30382190217096
2,42,4,3,2,3,0.747991925721109,1,42,"CollegePlus",3,"WeakDem",3,0.747991925721109
2,59,3,1,7,3,0.109528517273525,1,59,"SomeCollege",1,"StrongRep",3,0.109528517273525
1,61,3,0,4,3,0.211791408652649,0,61,"SomeCollege",0,"Independent",3,0.211791408652649
2,38,3,3,7,3,0.740702698680617,1,38,"SomeCollege",3,"StrongRep",3,0.740702698680617
2,34,3,3,6,3,0.478352484210204,1,34,"SomeCollege",3,"WeakRep",3,0.478352484210204
2,36,4,4,3,3,1.68462826958523,1,36,"CollegePlus",4,"IndLeanDem",3,1.68462826958523
2,74,4,4,1,3,0.617733848900297,1,74,"CollegePlus",4,"StrongDem",3,0.617733848900297
2,64,4,4,6,3,0.912593575809526,1,64,"CollegePlus",4,"WeakRep",3,0.912593575809526
1,22,3,3,6,1,0.488153643107448,0,22,"SomeCollege",3,"WeakRep",1,0.488153643107448
2,77,3,1,5,3,0.154266546303003,1,77,"SomeCollege",1,"IndLeanRep",3,0.154266546303003
2,37,3,1,3,1,0.155198890485182,1,37,"SomeCollege",1,"IndLeanDem",1,0.155198890485182
2,36,4,1,5,3,0.184185499161815,1,36,"CollegePlus",1,"IndLeanRep",3,0.184185499161815
2,51,4,1,5,3,0.231284029918516,1,51,"CollegePlus",1,"IndLeanRep",3,0.231284029918516
2,27,4,3,3,2,0.769989219060309,1,27,"CollegePlus",3,"IndLeanDem",2,0.769989219060309
2,37,3,2,2,2,1.75980530412642,1,37,"SomeCollege",2,"WeakDem",2,1.75980530412642
2,28,3,4,3,3,1.62611002675926,1,28,"SomeCollege",4,"IndLeanDem",3,1.62611002675926
2,40,4,4,4,2,1.24175490293237,1,40,"CollegePlus",4,"Independent",2,1.24175490293237
1,46,1,2,4,1,1.16690866675752,0,46,"LessHS",2,"Independent",1,1.16690866675752
1,21,3,3,7,3,2.75666900458343,0,21,"SomeCollege",3,"StrongRep",3,2.75666900458343
2,63,3,0,7,3,0.305202431728169,1,63,"SomeCollege",0,"StrongRep",3,0.305202431728169
2,68,2,3,1,3,0.844908108302671,1,68,"HighSchool",3,"StrongDem",3,0.844908108302671
2,27,2,3,7,2,1.31380742862205,1,27,"HighSchool",3,"StrongRep",2,1.31380742862205
2,77,4,3,2,3,0.433636158487109,1,77,"CollegePlus",3,"WeakDem",3,0.433636158487109
2,64,3,3,1,3,0.478887179707672,1,64,"SomeCollege",3,"StrongDem",3,0.478887179707672
2,29,3,3,5,3,0.880492456373211,1,29,"SomeCollege",3,"IndLeanRep",3,0.880492456373211
1,29,2,1,5,1,1.11723523426411,0,29,"HighSchool",1,"IndLeanRep",1,1.11723523426411
2,22,4,1,1,3,0.597857906061145,1,22,"CollegePlus",1,"StrongDem",3,0.597857906061145
2,39,3,1,7,2,0.32797826797746,1,39,"SomeCollege",1,"StrongRep",2,0.32797826797746
2,67,4,4,1,3,1.49345775106689,1,67,"CollegePlus",4,"StrongDem",3,1.49345775106689
2,53,4,5,1,3,0.6089649076842,1,53,"CollegePlus",5,"StrongDem",3,0.6089649076842
1,63,4,0,4,2,1.02639030904821,0,63,"CollegePlus",0,"Independent",2,1.02639030904821
2,50,2,1,1,3,0.88190327901188,1,50,"HighSchool",1,"StrongDem",3,0.88190327901188
2,49,3,3,2,3,0.555507859745022,1,49,"SomeCollege",3,"WeakDem",3,0.555507859745022
2,57,4,2,7,2,0.725126392646836,1,57,"CollegePlus",2,"StrongRep",2,0.725126392646836
1,70,3,5,5,2,0.805937711793036,0,70,"SomeCollege",5,"IndLeanRep",2,0.805937711793036
2,28,3,3,4,1,1.33072297403067,1,28,"SomeCollege",3,"Independent",1,1.33072297403067
2,47,4,4,3,3,0.401221117753142,1,47,"CollegePlus",4,"IndLeanDem",3,0.401221117753142
1,28,3,3,4,2,0.721348178622713,0,28,"SomeCollege",3,"Independent",2,0.721348178622713
2,55,4,3,1,3,0.322210488829128,1,55,"CollegePlus",3,"StrongDem",3,0.322210488829128
2,62,4,3,6,2,1.9645101379067,1,62,"CollegePlus",3,"WeakRep",2,1.9645101379067
2,62,4,4,7,3,1.22461538374927,1,62,"CollegePlus",4,"StrongRep",3,1.22461538374927
2,47,3,3,1,2,1.05643559647035,1,47,"SomeCollege",3,"StrongDem",2,1.05643559647035
1,80,3,1,7,3,0.157463511860542,0,80,"SomeCollege",1,"StrongRep",3,0.157463511860542
2,80,4,1,2,1,0.301724889924446,1,80,"CollegePlus",1,"WeakDem",1,0.301724889924446
2,56,3,4,7,3,0.872115496550044,1,56,"SomeCollege",4,"StrongRep",3,0.872115496550044
2,18,2,3,7,3,2.23166075178355,1,18,"HighSchool",3,"StrongRep",3,2.23166075178355
2,65,3,2,7,2,0.40155432103401,1,65,"SomeCollege",2,"StrongRep",2,0.40155432103401
2,30,3,3,7,3,0.448810581942591,1,30,"SomeCollege",3,"StrongRep",3,0.448810581942591
2,66,3,1,7,3,0.337259922796908,1,66,"SomeCollege",1,"StrongRep",3,0.337259922796908
2,45,3,3,4,3,0.483858804872277,1,45,"SomeCollege",3,"Independent",3,0.483858804872277
2,26,4,3,6,1,0.317375973995337,1,26,"CollegePlus",3,"WeakRep",1,0.317375973995337
1,28,3,3,7,1,0.569457262207333,0,28,"SomeCollege",3,"StrongRep",1,0.569457262207333
2,36,4,4,3,2,1.18949704612704,1,36,"CollegePlus",4,"IndLeanDem",2,1.18949704612704
2,36,4,4,7,2,0.705242396088278,1,36,"CollegePlus",4,"StrongRep",2,0.705242396088278
2,59,2,2,7,3,1.68076611250771,1,59,"HighSchool",2,"StrongRep",3,1.68076611250771
2,0,3,4,6,2,0.888306247445306,1,0,"SomeCollege",4,"WeakRep",2,0.888306247445306
2,35,4,5,5,2,2.55273985962485,1,35,"CollegePlus",5,"IndLeanRep",2,2.55273985962485
2,42,4,3,7,2,1.50542019806287,1,42,"CollegePlus",3,"StrongRep",2,1.50542019806287
2,35,4,4,4,2,3.95255357157083,1,35,"CollegePlus",4,"Independent",2,3.95255357157083
2,41,3,5,3,3,1.76345516585457,1,41,"SomeCollege",5,"IndLeanDem",3,1.76345516585457
2,37,3,3,5,2,1.09218209104361,1,37,"SomeCollege",3,"IndLeanRep",2,1.09218209104361
2,53,3,2,7,3,0.271635994108501,1,53,"SomeCollege",2,"StrongRep",3,0.271635994108501
1,26,4,2,3,2,0.372824569335319,0,26,"CollegePlus",2,"IndLeanDem",2,0.372824569335319
1,45,2,3,2,2,2.22419547125358,0,45,"HighSchool",3,"WeakDem",2,2.22419547125358
1,32,4,3,5,2,0.853030834959389,0,32,"CollegePlus",3,"IndLeanRep",2,0.853030834959389
2,37,3,3,5,2,0.929806969134341,1,37,"SomeCollege",3,"IndLeanRep",2,0.929806969134341
1,38,2,1,4,1,0.365018396289045,0,38,"HighSchool",1,"Independent",1,0.365018396289045
1,50,4,3,7,2,1.24139416031446,0,50,"CollegePlus",3,"StrongRep",2,1.24139416031446
2,36,4,3,7,3,0.524355871152589,1,36,"CollegePlus",3,"StrongRep",3,0.524355871152589
1,53,1,2,4,2,1.5102113692679,0,53,"LessHS",2,"Independent",2,1.5102113692679
2,0,3,1,7,3,0.101395036641797,1,0,"SomeCollege",1,"StrongRep",3,0.101395036641797
2,25,2,1,3,1,0.535875853528111,1,25,"HighSchool",1,"IndLeanDem",1,0.535875853528111
2,42,4,4,7,3,2.14997318957729,1,42,"CollegePlus",4,"StrongRep",3,2.14997318957729
2,25,4,5,7,3,1.81982299789939,1,25,"CollegePlus",5,"StrongRep",3,1.81982299789939
2,61,4,5,2,3,1.09958785701883,1,61,"CollegePlus",5,"WeakDem",3,1.09958785701883
2,27,4,3,3,1,0.372891183793877,1,27,"CollegePlus",3,"IndLeanDem",1,0.372891183793877
2,41,2,2,5,2,1.92971989377811,1,41,"HighSchool",2,"IndLeanRep",2,1.92971989377811
2,56,3,3,1,3,0.742281536420329,1,56,"SomeCollege",3,"StrongDem",3,0.742281536420329
2,31,3,2,3,2,0.234135564896664,1,31,"SomeCollege",2,"IndLeanDem",2,0.234135564896664
